id,age,decile_score,priors_count,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
3474,36,3,4,1,0,1,1,0,0,0,0,1,0,0,0
3475,43,5,5,0,0,1,1,0,0,0,0,1,0,0,0
3476,28,8,6,1,0,1,1,0,0,1,0,0,0,0,0
3479,21,10,4,1,1,0,0,0,1,1,0,0,0,0,0
3480,53,2,1,0,0,1,0,1,0,1,0,0,0,0,0
3481,27,4,2,1,1,0,1,0,0,1,0,0,0,0,0
3483,39,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3484,47,7,22,1,0,1,0,1,0,1,0,0,0,0,0
3485,28,2,4,1,0,1,1,0,0,1,0,0,0,0,0
3487,49,6,7,0,0,1,0,1,0,0,0,1,0,0,0
3488,36,1,2,0,0,1,1,0,0,0,0,1,0,0,0
3489,24,9,1,0,1,0,0,0,1,1,0,0,0,0,0
3491,35,2,0,0,0,1,1,0,0,0,0,0,1,0,0
3492,23,7,3,0,0,1,0,0,1,1,0,0,0,0,0
3493,26,2,2,0,0,1,1,0,0,1,0,0,0,0,0
3498,31,4,7,1,0,1,1,0,0,1,0,0,0,0,0
3499,30,10,14,1,1,0,1,0,0,1,0,0,0,0,0
3500,25,6,2,0,0,1,1,0,0,0,0,1,0,0,0
3501,24,10,6,1,0,1,0,0,1,1,0,0,0,0,0
3502,34,1,1,1,0,1,1,0,0,0,0,0,1,0,0
3504,26,4,2,0,0,1,1,0,0,1,0,0,0,0,0
3506,26,8,7,0,0,1,1,0,0,1,0,0,0,0,0
3507,60,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3508,20,5,0,0,1,0,0,0,1,1,0,0,0,0,0
3510,36,9,10,1,0,1,1,0,0,0,0,1,0,0,0
3511,23,3,0,0,0,1,0,0,1,0,0,1,0,0,0
3512,26,7,5,1,0,1,1,0,0,1,0,0,0,0,0
3515,40,1,4,0,0,1,1,0,0,0,0,1,0,0,0
3516,28,3,1,1,0,1,1,0,0,0,0,0,0,0,1
3517,49,1,1,1,0,1,0,1,0,0,0,0,1,0,0
3519,46,3,8,1,0,1,0,1,0,1,0,0,0,0,0
3521,19,10,1,1,0,1,0,0,1,1,0,0,0,0,0
3523,53,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3525,56,2,5,0,0,1,0,1,0,0,0,1,0,0,0
3528,24,3,0,0,1,0,0,0,1,1,0,0,0,0,0
3529,31,1,0,0,0,1,1,0,0,0,0,0,1,0,0
3531,33,3,2,0,1,0,1,0,0,0,0,1,0,0,0
3533,26,10,8,1,0,1,1,0,0,0,0,1,0,0,0
3534,56,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3535,32,2,2,0,0,1,1,0,0,0,0,1,0,0,0
3536,25,2,0,1,0,1,1,0,0,0,0,1,0,0,0
3538,21,2,1,0,0,1,0,0,1,1,0,0,0,0,0
3539,38,5,3,0,0,1,1,0,0,1,0,0,0,0,0
3540,23,2,0,0,0,1,0,0,1,0,0,1,0,0,0
3541,67,1,4,0,0,1,0,1,0,1,0,0,0,0,0
3542,20,6,0,1,0,1,0,0,1,0,0,1,0,0,0
3543,39,1,4,1,1,0,1,0,0,0,0,1,0,0,0
3544,24,2,1,1,0,1,0,0,1,1,0,0,0,0,0
3546,23,2,0,0,0,1,0,0,1,0,0,0,1,0,0
3547,49,4,3,0,0,1,0,1,0,1,0,0,0,0,0
3550,31,7,7,1,0,1,1,0,0,1,0,0,0,0,0
3551,20,6,1,1,0,1,0,0,1,1,0,0,0,0,0
3552,28,3,0,0,0,1,1,0,0,0,0,1,0,0,0
3554,67,1,3,0,0,1,0,1,0,0,0,1,0,0,0
3556,33,1,0,0,0,1,1,0,0,0,0,0,1,0,0
3557,20,8,1,1,0,1,0,0,1,0,0,0,1,0,0
3560,40,3,4,0,0,1,1,0,0,0,0,1,0,0,0
3562,52,1,0,0,0,1,0,1,0,1,0,0,0,0,0
3563,45,7,17,1,0,1,0,1,0,1,0,0,0,0,0
3564,27,7,8,1,0,1,1,0,0,1,0,0,0,0,0
3566,22,9,1,0,0,1,0,0,1,0,0,1,0,0,0
3568,36,7,9,0,0,1,1,0,0,0,0,1,0,0,0
3570,40,1,0,1,0,1,1,0,0,0,0,1,0,0,0
3571,30,8,1,1,0,1,1,0,0,0,0,1,0,0,0
3573,42,1,1,0,0,1,1,0,0,1,0,0,0,0,0
3574,24,3,2,1,0,1,0,0,1,1,0,0,0,0,0
3576,46,2,4,0,0,1,0,1,0,0,0,1,0,0,0
3577,38,3,4,0,0,1,1,0,0,1,0,0,0,0,0
3578,39,1,2,1,0,1,1,0,0,0,0,0,1,0,0
3582,32,3,0,1,1,0,1,0,0,0,0,0,1,0,0
3584,26,5,0,0,0,1,1,0,0,0,0,1,0,0,0
3585,54,1,1,1,0,1,0,1,0,0,0,1,0,0,0
3591,27,3,2,0,0,1,1,0,0,0,0,0,1,0,0
3593,61,4,1,0,0,1,0,1,0,0,0,1,0,0,0
3594,51,4,1,1,0,1,0,1,0,1,0,0,0,0,0
3596,57,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3597,24,5,3,1,0,1,0,0,1,0,0,1,0,0,0
3598,34,1,1,0,0,1,1,0,0,1,0,0,0,0,0
3600,27,2,1,0,0,1,1,0,0,0,0,0,1,0,0
3601,28,7,10,1,1,0,1,0,0,1,0,0,0,0,0
3602,35,8,10,1,0,1,1,0,0,1,0,0,0,0,0
3603,30,6,6,1,0,1,1,0,0,1,0,0,0,0,0
3604,53,5,1,0,0,1,0,1,0,0,0,0,0,0,1
3605,44,1,0,0,0,1,1,0,0,1,0,0,0,0,0
3607,57,3,3,1,0,1,0,1,0,0,0,1,0,0,0
3611,61,6,10,0,0,1,0,1,0,0,0,1,0,0,0
3614,26,9,1,1,0,1,1,0,0,1,0,0,0,0,0
3616,48,7,10,1,0,1,0,1,0,1,0,0,0,0,0
3617,42,1,4,0,0,1,1,0,0,1,0,0,0,0,0
3618,38,8,10,1,0,1,1,0,0,0,0,1,0,0,0
3619,39,2,4,0,0,1,1,0,0,1,0,0,0,0,0
3620,53,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3622,26,10,3,0,0,1,1,0,0,1,0,0,0,0,0
3624,22,7,1,1,0,1,0,0,1,1,0,0,0,0,0
3626,50,7,0,0,0,1,0,1,0,0,0,1,0,0,0
3627,44,7,16,0,0,1,1,0,0,0,0,1,0,0,0
3628,24,6,4,1,0,1,0,0,1,1,0,0,0,0,0
3629,21,7,0,1,0,1,0,0,1,1,0,0,0,0,0
3630,50,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3631,36,1,0,0,1,0,1,0,0,0,0,1,0,0,0
3634,39,3,0,0,0,1,1,0,0,0,0,1,0,0,0
3635,24,4,2,0,1,0,0,0,1,1,0,0,0,0,0
3636,54,6,7,0,1,0,0,1,0,1,0,0,0,0,0
3639,29,2,0,0,0,1,1,0,0,1,0,0,0,0,0
3641,26,6,0,0,0,1,1,0,0,0,0,1,0,0,0
3642,41,4,3,1,0,1,1,0,0,1,0,0,0,0,0
3643,23,6,1,1,0,1,0,0,1,1,0,0,0,0,0
3645,34,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3646,31,7,11,1,0,1,1,0,0,0,0,1,0,0,0
3647,20,3,0,0,0,1,0,0,1,1,0,0,0,0,0
3648,49,6,10,1,0,1,0,1,0,1,0,0,0,0,0
3649,26,8,4,1,0,1,1,0,0,1,0,0,0,0,0
3652,28,4,1,1,0,1,1,0,0,1,0,0,0,0,0
3653,26,2,0,0,0,1,1,0,0,1,0,0,0,0,0
3655,55,4,1,0,0,1,0,1,0,1,0,0,0,0,0
3656,22,9,0,0,0,1,0,0,1,1,0,0,0,0,0
3657,26,4,0,0,1,0,1,0,0,1,0,0,0,0,0
3658,56,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3659,66,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3660,46,3,2,0,0,1,0,1,0,0,0,0,0,0,1
3661,58,6,16,1,0,1,0,1,0,1,0,0,0,0,0
3662,28,7,4,0,0,1,1,0,0,1,0,0,0,0,0
3663,33,6,8,0,0,1,1,0,0,1,0,0,0,0,0
3666,31,2,0,0,1,0,1,0,0,1,0,0,0,0,0
3667,26,5,1,0,0,1,1,0,0,1,0,0,0,0,0
3668,35,5,4,0,0,1,1,0,0,1,0,0,0,0,0
3669,41,7,12,1,1,0,1,0,0,0,0,1,0,0,0
3671,34,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3673,33,1,0,0,0,1,1,0,0,0,0,0,0,0,1
3674,32,2,0,0,1,0,1,0,0,1,0,0,0,0,0
3675,37,6,9,1,0,1,1,0,0,1,0,0,0,0,0
3676,50,5,1,0,0,1,0,1,0,1,0,0,0,0,0
3678,35,2,1,0,0,1,1,0,0,0,0,1,0,0,0
3679,47,3,0,1,1,0,0,1,0,0,0,1,0,0,0
3681,52,9,8,0,1,0,0,1,0,1,0,0,0,0,0
3684,26,7,5,1,0,1,1,0,0,1,0,0,0,0,0
3685,36,9,1,1,0,1,1,0,0,1,0,0,0,0,0
3687,45,1,13,1,0,1,0,1,0,1,0,0,0,0,0
3691,19,9,0,1,0,1,0,0,1,0,0,0,0,0,1
3692,41,2,8,1,0,1,1,0,0,1,0,0,0,0,0
3693,24,2,0,0,0,1,0,0,1,1,0,0,0,0,0
3696,21,9,1,0,0,1,0,0,1,1,0,0,0,0,0
3697,54,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3698,49,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3699,42,2,1,0,0,1,1,0,0,0,0,1,0,0,0
3700,21,4,1,1,0,1,0,0,1,1,0,0,0,0,0
3701,61,4,30,0,0,1,0,1,0,1,0,0,0,0,0
3702,46,8,5,1,0,1,0,1,0,0,0,1,0,0,0
3703,74,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3704,38,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3705,75,1,2,0,0,1,0,1,0,0,0,1,0,0,0
3706,39,1,1,0,1,0,1,0,0,1,0,0,0,0,0
3709,38,1,0,0,1,0,1,0,0,1,0,0,0,0,0
3710,19,7,1,1,0,1,0,0,1,1,0,0,0,0,0
3711,28,2,0,1,0,1,1,0,0,0,0,1,0,0,0
3712,53,1,2,0,0,1,0,1,0,1,0,0,0,0,0
3713,25,6,1,1,0,1,1,0,0,1,0,0,0,0,0
3714,53,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3716,53,7,4,0,0,1,0,1,0,1,0,0,0,0,0
3719,23,9,2,0,0,1,0,0,1,1,0,0,0,0,0
3720,55,9,33,1,0,1,0,1,0,0,0,1,0,0,0
3721,64,1,1,0,1,0,0,1,0,0,0,1,0,0,0
3722,23,7,1,1,0,1,0,0,1,1,0,0,0,0,0
3724,38,1,1,0,0,1,1,0,0,0,0,0,1,0,0
3725,23,8,4,1,0,1,0,0,1,1,0,0,0,0,0
3726,41,1,0,0,1,0,1,0,0,0,0,0,1,0,0
3728,53,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3729,34,1,0,0,0,1,1,0,0,1,0,0,0,0,0
3730,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3732,26,1,1,0,0,1,1,0,0,1,0,0,0,0,0
3736,44,2,4,0,0,1,1,0,0,0,0,1,0,0,0
3737,27,2,0,0,1,0,1,0,0,0,0,1,0,0,0
3738,28,9,14,0,0,1,1,0,0,0,0,1,0,0,0
3739,55,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3740,22,4,2,0,1,0,0,0,1,1,0,0,0,0,0
3741,36,5,15,0,0,1,1,0,0,1,0,0,0,0,0
3742,29,8,6,1,0,1,1,0,0,1,0,0,0,0,0
3743,23,4,1,0,0,1,0,0,1,1,0,0,0,0,0
3744,56,1,1,0,0,1,0,1,0,1,0,0,0,0,0
3745,27,6,2,1,0,1,1,0,0,0,0,1,0,0,0
3747,37,6,1,0,0,1,1,0,0,0,0,1,0,0,0
3749,32,8,1,1,0,1,1,0,0,1,0,0,0,0,0
3751,41,10,18,1,0,1,1,0,0,1,0,0,0,0,0
3754,22,6,1,1,0,1,0,0,1,1,0,0,0,0,0
3757,37,2,1,1,0,1,1,0,0,0,0,1,0,0,0
3758,45,2,3,0,0,1,0,1,0,1,0,0,0,0,0
3759,31,8,14,0,1,0,1,0,0,1,0,0,0,0,0
3761,42,5,7,1,0,1,1,0,0,1,0,0,0,0,0
3763,26,9,20,1,0,1,1,0,0,1,0,0,0,0,0
3765,33,9,0,1,0,1,1,0,0,0,0,1,0,0,0
3766,22,2,0,1,0,1,0,0,1,0,0,1,0,0,0
3767,32,5,2,1,0,1,1,0,0,0,0,1,0,0,0
3768,36,1,1,0,1,0,1,0,0,1,0,0,0,0,0
3769,54,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3771,25,9,5,1,0,1,1,0,0,1,0,0,0,0,0
3772,24,5,3,1,0,1,0,0,1,0,0,1,0,0,0
3773,23,7,0,0,0,1,0,0,1,0,0,0,1,0,0
3774,61,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3776,42,1,0,0,1,0,1,0,0,0,0,1,0,0,0
3778,28,2,1,1,0,1,1,0,0,0,0,1,0,0,0
3779,27,5,1,0,0,1,1,0,0,1,0,0,0,0,0
3780,24,3,2,0,0,1,0,0,1,0,0,1,0,0,0
3781,33,5,14,0,0,1,1,0,0,1,0,0,0,0,0
3782,32,10,16,1,0,1,1,0,0,1,0,0,0,0,0
3783,38,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3785,21,3,1,0,0,1,0,0,1,0,0,1,0,0,0
3787,27,7,1,1,0,1,1,0,0,1,0,0,0,0,0
3788,39,4,0,0,0,1,1,0,0,0,0,1,0,0,0
3789,29,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3790,29,3,1,0,0,1,1,0,0,0,0,1,0,0,0
3792,65,4,6,0,0,1,0,1,0,0,0,1,0,0,0
3793,36,4,1,1,0,1,1,0,0,0,0,1,0,0,0
3794,46,7,0,1,0,1,0,1,0,1,0,0,0,0,0
3797,44,6,7,0,0,1,1,0,0,1,0,0,0,0,0
3799,27,2,0,0,0,1,1,0,0,1,0,0,0,0,0
3800,27,7,8,1,0,1,1,0,0,1,0,0,0,0,0
3801,61,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3802,47,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3804,27,1,1,0,0,1,1,0,0,1,0,0,0,0,0
3805,28,2,0,1,0,1,1,0,0,0,0,1,0,0,0
3807,31,5,1,1,1,0,1,0,0,0,0,1,0,0,0
3809,26,4,9,1,0,1,1,0,0,0,0,1,0,0,0
3811,53,2,2,1,0,1,0,1,0,1,0,0,0,0,0
3812,26,5,1,1,0,1,1,0,0,1,0,0,0,0,0
3814,25,4,2,0,0,1,1,0,0,1,0,0,0,0,0
3816,23,10,5,1,0,1,0,0,1,0,0,0,0,0,1
3817,21,8,4,1,1,0,0,0,1,1,0,0,0,0,0
3818,23,4,1,0,0,1,0,0,1,1,0,0,0,0,0
3820,30,1,3,0,0,1,1,0,0,0,0,0,0,0,1
3821,45,3,2,0,1,0,0,1,0,1,0,0,0,0,0
3824,27,5,2,1,0,1,1,0,0,1,0,0,0,0,0
3826,57,9,6,1,0,1,0,1,0,1,0,0,0,0,0
3828,44,6,8,1,0,1,1,0,0,0,0,1,0,0,0
3830,26,2,0,0,1,0,1,0,0,1,0,0,0,0,0
3831,21,8,0,1,0,1,0,0,1,0,0,1,0,0,0
3834,63,6,1,0,0,1,0,1,0,1,0,0,0,0,0
3835,62,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3836,48,3,0,0,0,1,0,1,0,0,0,1,0,0,0
3838,53,1,1,0,0,1,0,1,0,1,0,0,0,0,0
3839,62,3,3,1,0,1,0,1,0,1,0,0,0,0,0
3840,28,10,5,0,0,1,1,0,0,1,0,0,0,0,0
3841,56,2,1,0,0,1,0,1,0,0,0,1,0,0,0
3842,35,1,2,0,0,1,1,0,0,0,0,0,1,0,0
3843,56,1,2,1,1,0,0,1,0,0,0,0,1,0,0
3847,22,7,2,1,0,1,0,0,1,1,0,0,0,0,0
3848,26,8,5,1,0,1,1,0,0,1,0,0,0,0,0
3853,35,5,4,0,0,1,1,0,0,1,0,0,0,0,0
3854,22,3,1,1,0,1,0,0,1,1,0,0,0,0,0
3855,60,1,3,0,0,1,0,1,0,0,0,1,0,0,0
3856,37,3,7,0,1,0,1,0,0,1,0,0,0,0,0
3857,32,2,0,0,1,0,1,0,0,1,0,0,0,0,0
3858,33,6,3,1,1,0,1,0,0,1,0,0,0,0,0
3859,38,3,2,1,0,1,1,0,0,0,0,0,0,0,1
3860,53,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3862,32,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3863,26,2,0,0,0,1,1,0,0,0,0,1,0,0,0
3864,61,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3865,21,10,0,0,0,1,0,0,1,1,0,0,0,0,0
3867,69,5,22,0,0,1,0,1,0,1,0,0,0,0,0
3869,26,4,0,0,0,1,1,0,0,1,0,0,0,0,0
3870,30,10,9,1,0,1,1,0,0,1,0,0,0,0,0
3872,21,4,1,0,0,1,0,0,1,0,0,1,0,0,0
3879,41,2,0,0,0,1,1,0,0,0,0,1,0,0,0
3880,45,6,0,1,0,1,0,1,0,1,0,0,0,0,0
3881,31,5,10,1,0,1,1,0,0,1,0,0,0,0,0
3882,22,3,0,0,0,1,0,0,1,0,0,1,0,0,0
3884,54,3,0,1,1,0,0,1,0,0,0,1,0,0,0
3885,50,1,2,1,0,1,0,1,0,0,0,1,0,0,0
3888,50,2,5,0,1,0,0,1,0,1,0,0,0,0,0
3890,37,3,11,0,0,1,1,0,0,0,0,0,0,0,1
3891,21,8,0,1,1,0,0,0,1,1,0,0,0,0,0
3896,23,7,6,1,0,1,0,0,1,0,0,0,1,0,0
3897,30,3,0,1,0,1,1,0,0,0,0,1,0,0,0
3898,53,1,2,0,0,1,0,1,0,0,0,1,0,0,0
3899,30,8,11,1,0,1,1,0,0,1,0,0,0,0,0
3902,26,4,5,0,0,1,1,0,0,0,0,1,0,0,0
3903,30,9,1,1,1,0,1,0,0,1,0,0,0,0,0
3904,59,2,0,0,1,0,0,1,0,1,0,0,0,0,0
3906,29,8,13,1,0,1,1,0,0,1,0,0,0,0,0
3907,67,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3909,30,8,13,1,0,1,1,0,0,0,0,1,0,0,0
3910,25,5,5,1,0,1,1,0,0,1,0,0,0,0,0
3911,45,6,8,0,0,1,0,1,0,0,0,0,1,0,0
3912,35,2,4,0,0,1,1,0,0,0,0,1,0,0,0
3917,22,3,0,0,0,1,0,0,1,1,0,0,0,0,0
3918,41,1,8,1,0,1,1,0,0,1,0,0,0,0,0
3919,46,5,3,1,0,1,0,1,0,0,1,0,0,0,0
3920,27,5,0,0,0,1,1,0,0,0,0,0,0,0,1
3924,37,6,13,0,1,0,1,0,0,1,0,0,0,0,0
3925,22,3,0,1,0,1,0,0,1,1,0,0,0,0,0
3929,19,4,0,1,0,1,0,0,1,1,0,0,0,0,0
3930,45,2,2,0,0,1,0,1,0,0,0,1,0,0,0
3933,33,9,5,1,1,0,1,0,0,1,0,0,0,0,0
3934,52,5,7,0,0,1,0,1,0,1,0,0,0,0,0
3935,21,6,0,0,1,0,0,0,1,1,0,0,0,0,0
3936,43,10,6,1,0,1,1,0,0,1,0,0,0,0,0
3938,33,6,3,0,0,1,1,0,0,0,0,1,0,0,0
3939,26,10,3,1,0,1,1,0,0,1,0,0,0,0,0
3941,37,3,0,0,0,1,1,0,0,0,0,1,0,0,0
3942,38,1,1,1,0,1,1,0,0,1,0,0,0,0,0
3944,35,1,1,1,0,1,1,0,0,0,0,0,1,0,0
3946,27,2,1,1,0,1,1,0,0,1,0,0,0,0,0
3947,40,1,1,0,0,1,1,0,0,0,0,0,0,0,1
3948,21,5,1,0,0,1,0,0,1,1,0,0,0,0,0
3950,38,9,3,1,0,1,1,0,0,0,0,1,0,0,0
3952,37,4,0,0,0,1,1,0,0,0,0,1,0,0,0
3957,24,2,1,0,0,1,0,0,1,0,0,0,1,0,0
3958,44,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3960,30,2,0,0,0,1,1,0,0,1,0,0,0,0,0
3961,40,1,0,0,0,1,1,0,0,0,0,0,1,0,0
3963,49,1,1,0,0,1,0,1,0,0,0,1,0,0,0
3965,67,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3966,59,8,14,1,0,1,0,1,0,1,0,0,0,0,0
3969,21,10,1,1,0,1,0,0,1,1,0,0,0,0,0
3972,31,7,6,0,0,1,1,0,0,0,0,1,0,0,0
3973,50,1,2,1,1,0,0,1,0,0,0,1,0,0,0
3974,30,3,7,0,0,1,1,0,0,1,0,0,0,0,0
3975,28,2,1,0,0,1,1,0,0,0,0,1,0,0,0
3976,48,7,7,1,0,1,0,1,0,1,0,0,0,0,0
3977,55,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3978,24,3,1,0,1,0,0,0,1,0,0,1,0,0,0
3979,42,3,0,0,0,1,1,0,0,0,0,1,0,0,0
3980,34,7,0,1,0,1,1,0,0,1,0,0,0,0,0
3981,43,5,4,1,0,1,1,0,0,1,0,0,0,0,0
3982,44,1,0,0,0,1,1,0,0,1,0,0,0,0,0
3984,25,7,0,0,0,1,1,0,0,0,0,1,0,0,0
3985,29,6,17,1,0,1,1,0,0,0,0,0,1,0,0
3987,25,5,2,1,0,1,1,0,0,0,0,1,0,0,0
3988,32,3,0,1,1,0,1,0,0,1,0,0,0,0,0
3989,96,2,2,1,0,1,0,1,0,0,0,0,1,0,0
3990,35,4,10,1,0,1,1,0,0,1,0,0,0,0,0
3991,29,2,0,0,0,1,1,0,0,0,0,0,1,0,0
3992,27,5,8,1,0,1,1,0,0,0,0,0,1,0,0
3993,41,2,2,0,0,1,1,0,0,0,0,0,1,0,0
3994,31,5,0,0,0,1,1,0,0,0,0,0,1,0,0
3995,24,3,1,1,0,1,0,0,1,1,0,0,0,0,0
3997,34,7,0,1,0,1,1,0,0,1,0,0,0,0,0
3998,48,1,2,1,0,1,0,1,0,1,0,0,0,0,0
3999,41,1,1,0,0,1,1,0,0,1,0,0,0,0,0
4000,26,9,12,1,0,1,1,0,0,1,0,0,0,0,0
4001,42,5,0,1,0,1,1,0,0,1,0,0,0,0,0
4002,29,5,0,0,0,1,1,0,0,1,0,0,0,0,0
4003,26,2,0,0,0,1,1,0,0,0,0,1,0,0,0
4004,27,3,1,0,1,0,1,0,0,1,0,0,0,0,0
4005,35,2,4,0,0,1,1,0,0,0,0,1,0,0,0
4006,54,1,1,0,0,1,0,1,0,0,0,1,0,0,0
4007,24,10,3,1,0,1,0,0,1,1,0,0,0,0,0
4010,20,6,0,0,0,1,0,0,1,1,0,0,0,0,0
4011,27,6,0,0,0,1,1,0,0,0,0,1,0,0,0
4012,21,7,1,0,0,1,0,0,1,1,0,0,0,0,0
4013,27,9,7,1,0,1,1,0,0,0,0,1,0,0,0
4014,34,8,11,1,0,1,1,0,0,1,0,0,0,0,0
4016,27,7,4,0,0,1,1,0,0,0,0,1,0,0,0
4018,54,1,0,0,0,1,0,1,0,1,0,0,0,0,0
4020,29,2,2,1,0,1,1,0,0,0,0,0,0,0,1
4021,39,1,1,0,0,1,1,0,0,1,0,0,0,0,0
4022,22,7,2,0,1,0,0,0,1,0,0,1,0,0,0
4023,33,1,0,0,1,0,1,0,0,0,0,1,0,0,0
4024,25,8,2,1,1,0,1,0,0,1,0,0,0,0,0
4026,40,2,7,1,1,0,1,0,0,0,0,0,1,0,0
4028,35,4,0,0,1,0,1,0,0,1,0,0,0,0,0
4029,28,2,0,1,0,1,1,0,0,0,0,0,1,0,0
4031,53,1,0,0,0,1,0,1,0,1,0,0,0,0,0
4032,28,4,2,0,0,1,1,0,0,0,0,1,0,0,0
4033,26,8,0,0,0,1,1,0,0,1,0,0,0,0,0
4035,30,3,1,0,0,1,1,0,0,1,0,0,0,0,0
4036,31,5,3,0,0,1,1,0,0,1,0,0,0,0,0
4037,24,8,3,1,0,1,0,0,1,0,0,1,0,0,0
4038,45,6,19,1,0,1,0,1,0,0,0,1,0,0,0
4039,33,4,1,0,0,1,1,0,0,0,0,0,1,0,0
4041,28,7,1,0,0,1,1,0,0,1,0,0,0,0,0
4045,45,3,1,1,1,0,0,1,0,0,0,1,0,0,0
4047,22,6,1,0,1,0,0,0,1,1,0,0,0,0,0
4048,33,8,3,1,0,1,1,0,0,0,0,1,0,0,0
4049,23,6,4,1,0,1,0,0,1,0,0,1,0,0,0
4052,36,5,6,0,0,1,1,0,0,1,0,0,0,0,0
4054,22,3,0,0,0,1,0,0,1,1,0,0,0,0,0
4058,45,1,1,0,0,1,0,1,0,0,0,1,0,0,0
4059,28,5,2,1,0,1,1,0,0,1,0,0,0,0,0
4060,37,2,3,0,0,1,1,0,0,1,0,0,0,0,0
4061,52,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4062,26,2,0,0,0,1,1,0,0,0,0,1,0,0,0
4063,28,4,4,1,0,1,1,0,0,0,0,1,0,0,0
4064,33,4,2,0,1,0,1,0,0,0,0,1,0,0,0
4065,23,4,3,1,0,1,0,0,1,0,0,1,0,0,0
4067,31,4,3,1,0,1,1,0,0,0,0,1,0,0,0
4068,55,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4069,24,4,3,1,0,1,0,0,1,0,0,1,0,0,0
4070,37,1,2,0,0,1,1,0,0,1,0,0,0,0,0
4072,41,1,0,0,0,1,1,0,0,1,0,0,0,0,0
4073,26,2,0,0,0,1,1,0,0,0,0,1,0,0,0
4075,41,5,13,0,0,1,1,0,0,1,0,0,0,0,0
4076,33,6,6,0,0,1,1,0,0,1,0,0,0,0,0
4078,47,1,0,1,0,1,0,1,0,0,0,0,1,0,0
4080,23,5,0,0,0,1,0,0,1,1,0,0,0,0,0
4081,27,3,1,0,0,1,1,0,0,0,0,1,0,0,0
4082,24,5,0,1,0,1,0,0,1,0,0,1,0,0,0
4083,23,8,2,0,0,1,0,0,1,0,0,0,0,0,1
4084,30,9,10,0,0,1,1,0,0,1,0,0,0,0,0
4085,55,3,1,0,0,1,0,1,0,0,0,1,0,0,0
4086,26,10,13,1,0,1,1,0,0,1,0,0,0,0,0
4087,41,6,6,0,1,0,1,0,0,1,0,0,0,0,0
4088,35,3,0,0,0,1,1,0,0,1,0,0,0,0,0
4098,26,4,4,1,0,1,1,0,0,1,0,0,0,0,0
4099,20,4,1,0,0,1,0,0,1,1,0,0,0,0,0
4100,24,8,3,1,0,1,0,0,1,0,0,1,0,0,0
4101,31,10,8,1,0,1,1,0,0,1,0,0,0,0,0
4102,22,9,2,0,0,1,0,0,1,1,0,0,0,0,0
4104,55,1,0,1,0,1,0,1,0,1,0,0,0,0,0
4105,33,9,7,1,0,1,1,0,0,0,0,1,0,0,0
4106,44,6,6,1,0,1,1,0,0,0,0,1,0,0,0
4108,41,9,25,1,0,1,1,0,0,1,0,0,0,0,0
4111,56,8,9,0,0,1,0,1,0,1,0,0,0,0,0
4112,21,3,1,0,0,1,0,0,1,1,0,0,0,0,0
4116,36,2,1,1,0,1,1,0,0,1,0,0,0,0,0
4117,48,1,1,0,1,0,0,1,0,0,0,1,0,0,0
4118,27,6,6,1,0,1,1,0,0,0,0,1,0,0,0
4119,56,6,7,1,0,1,0,1,0,0,0,1,0,0,0
4120,39,1,2,0,0,1,1,0,0,0,0,1,0,0,0
4121,31,2,0,0,0,1,1,0,0,0,0,0,1,0,0
4122,25,6,0,0,1,0,1,0,0,0,0,1,0,0,0
